word,definition,difficulty_level,frequency_score,word_type,first_char,last_char,word_length
요제,요제의 뜻,2,30,명사,요,제,2
웅덩이디딤꾼,웅덩이디딤꾼의 뜻,3,30,명사,웅,꾼,6
온석,온석의 뜻,2,30,명사,온,석,2
도할,도할의 뜻,2,30,명사,도,할,2
에멀션,에멀션의 뜻,2,30,명사,에,션,3
에메,에메의 뜻,2,30,명사,에,메,2
돈면,돈면의 뜻,2,30,명사,돈,면,2
예민,예민의 뜻,2,30,명사,예,민,2
에메랄드혼식,에메랄드혼식의 뜻,3,30,명사,에,식,6
올인원,올인원의 뜻,2,30,명사,올,원,3
노녀,노녀의 뜻,2,30,명사,노,녀,2
온색,온색의 뜻,2,30,명사,온,색,2
올적나아가기,올적나아가기의 뜻,3,30,명사,올,기,6
예술관,예술관의 뜻,2,30,명사,예,관,3
올적,올적의 뜻,2,30,명사,올,적,2
에뮬레이션,에뮬레이션의 뜻,2,30,명사,에,션,5
예산이용,예산이용의 뜻,2,30,명사,예,용,4
예수성심대축일,예수성심대축일의 뜻,3,30,명사,예,일,7
예수성심성월,예수성심성월의 뜻,3,30,명사,예,월,6
예수성심회,예수성심회의 뜻,2,30,명사,예,회,5
예수성탄일,예수성탄일의 뜻,2,30,명사,예,일,5
온병,온병의 뜻,2,30,명사,온,병,2
예컨대,예컨대의 뜻,2,30,명사,예,대,3
천자불거,천자불거의 뜻,2,30,명사,천,거,4
촬풍,촬풍의 뜻,2,30,명사,촬,풍,2
충직하다,충직하다의 뜻,2,30,명사,충,다,4
양달건조,양달건조의 뜻,2,30,명사,양,조,4
양달건조하다,양달건조하다의 뜻,3,30,명사,양,다,6
디렉트킬,디렉트킬의 뜻,2,30,명사,디,킬,4
예탁,예탁의 뜻,2,30,명사,예,탁,2
예탁되다,예탁되다의 뜻,2,30,명사,예,다,4
예론,예론의 뜻,2,30,명사,예,론,2
연접인입선,연접인입선의 뜻,2,30,명사,연,선,5
연정하다,연정하다의 뜻,2,30,명사,연,다,4
연접이중결합,연접이중결합의 뜻,3,30,명사,연,합,6
오그랑쪼그랑하다,오그랑쪼그랑하다의 뜻,3,30,명사,오,다,8
오그랭이,오그랭이의 뜻,2,30,명사,오,이,4
오그르르,오그르르의 뜻,2,30,명사,오,르,4
오그르르하다,오그르르하다의 뜻,3,30,명사,오,다,6
연편,연편의 뜻,2,30,명사,연,편,2
연편하다,연편하다의 뜻,2,30,명사,연,다,4
연평수,연평수의 뜻,2,30,명사,연,수,3
연폐,연폐의 뜻,2,30,명사,연,폐,2
연포지목,연포지목의 뜻,2,30,명사,연,목,4
올데갈데없다,올데갈데없다의 뜻,3,30,명사,올,다,6
연바비트,연바비트의 뜻,2,30,명사,연,트,4
연바탕,연바탕의 뜻,2,30,명사,연,탕,3
예특,예특의 뜻,2,30,명사,예,특,2
예투,예투의 뜻,2,30,명사,예,투,2
예산의증액수정,예산의증액수정의 뜻,3,30,명사,예,정,7
원기폭발간바루가,원기폭발간바루가의 뜻,3,30,명사,원,가,8
원령공주,원령공주의 뜻,2,30,명사,원,주,4
연평균,연평균의 뜻,2,30,명사,연,균,3
원더걸스,원더걸스의 뜻,2,30,명사,원,스,4
오그랑쪼그랑,오그랑쪼그랑의 뜻,3,30,명사,오,랑,6
예로,예로의 뜻,2,30,명사,예,로,2
연포탕,연포탕의 뜻,2,30,명사,연,탕,3
연포,연포의 뜻,2,30,명사,연,포,2
웅기중기하다,웅기중기하다의 뜻,3,30,명사,웅,다,6
웅기탁,웅기탁의 뜻,2,30,명사,웅,탁,3
욕불하다,욕불하다의 뜻,2,30,명사,욕,다,4
용매화합물,용매화합물의 뜻,2,30,명사,용,물,5
용맹하다,용맹하다의 뜻,2,30,명사,용,다,4
용맹무쌍,용맹무쌍의 뜻,2,30,명사,용,쌍,4
용맹무쌍하다,용맹무쌍하다의 뜻,3,30,명사,용,다,6
참고하다,참고하다의 뜻,2,30,명사,참,다,4
양달력,양달력의 뜻,2,30,명사,양,력,3
언앙굴신하다,언앙굴신하다의 뜻,3,30,명사,언,다,6
등립조직,등립조직의 뜻,2,30,명사,등,직,4
용맹스럽다,용맹스럽다의 뜻,2,30,명사,용,다,5
용원균,용원균의 뜻,2,30,명사,용,균,3
용원부,용원부의 뜻,2,30,명사,용,부,3
용원삽주,용원삽주의 뜻,2,30,명사,용,주,4
용원세균,용원세균의 뜻,2,30,명사,용,균,4
우스막,우스막의 뜻,2,30,명사,우,막,3
우스풀룬,우스풀룬의 뜻,2,30,명사,우,룬,4
우슬거리다,우슬거리다의 뜻,2,30,명사,우,다,5
우둘푸둘하다,우둘푸둘하다의 뜻,3,30,명사,우,다,6
우둥부둥하다,우둥부둥하다의 뜻,3,30,명사,우,다,6
용융하다,용융하다의 뜻,2,30,명사,용,다,4
용융로,용융로의 뜻,2,30,명사,용,로,3
용융물,용융물의 뜻,2,30,명사,용,물,3
용융열,용융열의 뜻,2,30,명사,용,열,3
용융염,용융염의 뜻,2,30,명사,용,염,3
우려달임약,우려달임약의 뜻,2,30,명사,우,약,5
우물반자,우물반자의 뜻,2,30,명사,우,자,4
우물받이,우물받이의 뜻,2,30,명사,우,이,4
우물방틀,우물방틀의 뜻,2,30,명사,우,틀,4
우편범죄,우편범죄의 뜻,2,30,명사,우,죄,4
우편선별기,우편선별기의 뜻,2,30,명사,우,기,5
우편연금,우편연금의 뜻,2,30,명사,우,금,4
우편열차,우편열차의 뜻,2,30,명사,우,차,4
우편엽서,우편엽서의 뜻,2,30,명사,우,서,4
우편원,우편원의 뜻,2,30,명사,우,원,3
우의하다,우의하다의 뜻,2,30,명사,우,다,4
우의소설,우의소설의 뜻,2,30,명사,우,설,4
우편배달부,우편배달부의 뜻,2,30,명사,우,부,5
위치하다,위치하다의 뜻,2,30,명사,위,다,4
우무적구무적,우무적구무적의 뜻,3,30,명사,우,적,6
운동감,운동감의 뜻,2,30,명사,운,감,3
디지탈,디지탈의 뜻,2,30,명사,디,탈,3
우물물,우물물의 뜻,2,30,명사,우,물,3
원로그레이,원로그레이의 뜻,2,30,명사,원,이,5
용울음,용울음의 뜻,2,30,명사,용,음,3
용원,용원의 뜻,2,30,명사,용,원,2
용융시멘트,용융시멘트의 뜻,2,30,명사,용,트,5
운감,운감의 뜻,2,30,명사,운,감,2
알루미니움정제,알루미니움정제의 뜻,3,30,명사,알,제,7
알루미니움줄,알루미니움줄의 뜻,3,30,명사,알,줄,6
넌적넌적,넌적넌적의 뜻,2,30,명사,넌,적,4
냉간형성,냉간형성의 뜻,2,30,명사,냉,성,4
월간순정노자키군,월간순정노자키군의 뜻,3,30,명사,월,군,8
우무적우무적,우무적우무적의 뜻,3,30,명사,우,적,6
우무적우무적하다,우무적우무적하다의 뜻,3,30,명사,우,다,8
우무종이,우무종이의 뜻,2,30,명사,우,이,4
우무채,우무채의 뜻,2,30,명사,우,채,3
우무판,우무판의 뜻,2,30,명사,우,판,3
원자력손해배상법,원자력손해배상법의 뜻,3,30,명사,원,법,8
원자력항공기,원자력항공기의 뜻,3,30,명사,원,기,6
원통투영법,원통투영법의 뜻,2,30,명사,원,법,5
원통형롤,원통형롤의 뜻,2,30,명사,원,롤,4
원통형사조,원통형사조의 뜻,2,30,명사,원,조,5
옥다물다,옥다물다의 뜻,2,30,명사,옥,다,4
옥매산광산,옥매산광산의 뜻,2,30,명사,옥,산,5
옥매화,옥매화의 뜻,2,30,명사,옥,화,3
옥맺다,옥맺다의 뜻,2,30,명사,옥,다,3
옥탄값,옥탄값의 뜻,2,30,명사,옥,값,3
운송부,운송부의 뜻,2,30,명사,운,부,3
울도하다,울도하다의 뜻,2,30,명사,울,다,4
울도뒤쥐,울도뒤쥐의 뜻,2,30,명사,울,쥐,4
운간방전,운간방전의 뜻,2,30,명사,운,전,4
참고란,참고란의 뜻,2,30,명사,참,란,3
아끼다,아끼다의 뜻,2,30,명사,아,다,3
아나톨프랑스,아나톨프랑스의 뜻,3,30,명사,아,스,6
초름하다,초름하다의 뜻,2,30,명사,초,다,4
냉복통,냉복통의 뜻,2,30,명사,냉,통,3
아나톨리아,아나톨리아의 뜻,2,30,명사,아,아,5
원자력잠수함,원자력잠수함의 뜻,3,30,명사,원,함,6
참고래,참고래의 뜻,2,30,명사,참,래,3
원자력자이로스코프,원자력자이로스코프의 뜻,3,30,명사,원,프,9
원통형,원통형의 뜻,2,30,명사,원,형,3
우슬,우슬의 뜻,2,30,명사,우,슬,2
움바구미,움바구미의 뜻,2,30,명사,움,미,4
울도,울도의 뜻,2,30,명사,울,도,2
원펀치,원펀치의 뜻,2,30,명사,원,치,3
운간,운간의 뜻,2,30,명사,운,간,2
운강,운강의 뜻,2,30,명사,운,강,2
알루미니움진공남비,알루미니움진공남비의 뜻,3,30,명사,알,비,9
우상적,우상적의 뜻,2,30,명사,우,적,3
원한맺힌대장장이,원한맺힌대장장이의 뜻,3,30,명사,원,이,8
원자력항공모함,원자력항공모함의 뜻,3,30,명사,원,함,7
옥면,옥면의 뜻,2,30,명사,옥,면,2
원자론,원자론의 뜻,2,30,명사,원,론,3
원자로주기,원자로주기의 뜻,2,30,명사,원,기,5
알루미니움정류기,알루미니움정류기의 뜻,3,30,명사,알,기,8
염곡,염곡의 뜻,2,30,명사,염,곡,2
운강석굴,운강석굴의 뜻,2,30,명사,운,굴,4
용량계,용량계의 뜻,2,30,명사,용,계,3
용량백분율,용량백분율의 뜻,2,30,명사,용,율,5
용량분석,용량분석의 뜻,2,30,명사,용,석,4
용량약제,용량약제의 뜻,2,30,명사,용,제,4
용량학,용량학의 뜻,2,30,명사,용,학,3
요피부득,요피부득의 뜻,2,30,명사,요,득,4
요하하다,요하하다의 뜻,2,30,명사,요,다,4
요한네스,요한네스의 뜻,2,30,명사,요,스,4
용역경비업,용역경비업의 뜻,2,30,명사,용,업,5
용역불,용역불의 뜻,2,30,명사,용,불,3
용역산업,용역산업의 뜻,2,30,명사,용,업,4
용역생산,용역생산의 뜻,2,30,명사,용,산,4
용연하다,용연하다의 뜻,2,30,명사,용,다,4
용연히,용연히의 뜻,2,30,명사,용,히,3
울골질하다,울골질하다의 뜻,2,30,명사,울,다,5
다일,다일의 뜻,2,30,명사,다,일,2
아나폴리스,아나폴리스의 뜻,2,30,명사,아,스,5
농악노래,농악노래의 뜻,2,30,명사,농,래,4
농장림,농장림의 뜻,2,30,명사,농,림,3
울구다,울구다의 뜻,2,30,명사,울,다,3
울근,울근의 뜻,2,30,명사,울,근,2
울근거리다,울근거리다의 뜻,2,30,명사,울,다,5
열띠다,열띠다의 뜻,2,30,명사,열,다,3
열락하다,열락하다의 뜻,2,30,명사,열,다,4
열두제자,열두제자의 뜻,2,30,명사,열,자,4
연음되다,연음되다의 뜻,2,30,명사,연,다,4
준평,준평의 뜻,2,30,명사,준,평,2
아나플라스마병,아나플라스마병의 뜻,3,30,명사,아,병,7
요한계시록,요한계시록의 뜻,2,30,명사,요,록,5
다일레이턴시,다일레이턴시의 뜻,3,30,명사,다,시,6
요하네스버그,요하네스버그의 뜻,3,30,명사,요,그,6
움버들,움버들의 뜻,2,30,명사,움,들,3
요한바오로일세,요한바오로일세의 뜻,3,30,명사,요,세,7
염공,염공의 뜻,2,30,명사,염,공,2
움무덤,움무덤의 뜻,2,30,명사,움,덤,3
용연,용연의 뜻,2,30,명사,용,연,2
연음하다,연음하다의 뜻,2,30,명사,연,다,4
영거하다,영거하다의 뜻,2,30,명사,영,다,4
영거랭이,영거랭이의 뜻,2,30,명사,영,이,4
영전계,영전계의 뜻,2,30,명사,영,계,3
영전계방출전류,영전계방출전류의 뜻,3,30,명사,영,류,7
영전사,영전사의 뜻,2,30,명사,영,사,3
영전위,영전위의 뜻,2,30,명사,영,위,3
영전위선,영전위선의 뜻,2,30,명사,영,선,4
영절되다,영절되다의 뜻,2,30,명사,영,다,4
영절하다,영절하다의 뜻,2,30,명사,영,다,4
연막제,연막제의 뜻,2,30,명사,연,제,3
업무집행사원,업무집행사원의 뜻,3,30,명사,업,원,6
엉그름,엉그름의 뜻,2,30,명사,엉,름,3
엉그름지다,엉그름지다의 뜻,2,30,명사,엉,다,5
엉근,엉근의 뜻,2,30,명사,엉,근,2
엉글,엉글의 뜻,2,30,명사,엉,글,2
웜즈,웜즈의 뜻,2,30,명사,웜,즈,2
아나필락시아,아나필락시아의 뜻,3,30,명사,아,아,6
아나함,아나함의 뜻,2,30,명사,아,함,3
앞면도,앞면도의 뜻,2,30,명사,앞,도,3
연산회로,연산회로의 뜻,2,30,명사,연,로,4
앞면도하다,앞면도하다의 뜻,2,30,명사,앞,다,5
엉글거리다,엉글거리다의 뜻,2,30,명사,엉,다,5
예당,예당의 뜻,2,30,명사,예,당,2
엉글대다,엉글대다의 뜻,2,30,명사,엉,다,4
엉글벙글,엉글벙글의 뜻,2,30,명사,엉,글,4
염선하다,염선하다의 뜻,2,30,명사,염,다,4
염섬하다,염섬하다의 뜻,2,30,명사,염,다,4
연산품계산,연산품계산의 뜻,2,30,명사,연,산,5
연산품회계,연산품회계의 뜻,2,30,명사,연,계,5
연살하다,연살하다의 뜻,2,30,명사,연,다,4
연삽,연삽의 뜻,2,30,명사,연,삽,2
예다제다,예다제다의 뜻,2,30,명사,예,다,4
예단하다,예단하다의 뜻,2,30,명사,예,다,4
염섬,염섬의 뜻,2,30,명사,염,섬,2
영절,영절의 뜻,2,30,명사,영,절,2
직간비율,직간비율의 뜻,2,30,명사,직,율,4
논리연산소자,논리연산소자의 뜻,3,30,명사,논,자,6
염선,염선의 뜻,2,30,명사,염,선,2
업비량,업비량의 뜻,2,30,명사,업,량,3
엉그정엉그정,엉그정엉그정의 뜻,3,30,명사,엉,정,6
웨이크업걸즈,웨이크업걸즈의 뜻,3,30,명사,웨,즈,6
연살,연살의 뜻,2,30,명사,연,살,2
연막작전,연막작전의 뜻,2,30,명사,연,전,4
염성,염성의 뜻,2,30,명사,염,성,2
업병,업병의 뜻,2,30,명사,업,병,2
노서아어,노서아어의 뜻,2,30,명사,노,어,4
영거리사격,영거리사격의 뜻,2,30,명사,영,격,5
노서아,노서아의 뜻,2,30,명사,노,아,3
예단,예단의 뜻,2,30,명사,예,단,2
와이엇,와이엇의 뜻,2,30,명사,와,엇,3
오극진공관,오극진공관의 뜻,2,30,명사,오,관,5
요야,요야의 뜻,2,30,명사,요,야,2
외일총,외일총의 뜻,2,30,명사,외,총,3
웃음새,웃음새의 뜻,2,30,명사,웃,새,3
웃음엣말,웃음엣말의 뜻,2,30,명사,웃,말,4
농막집,농막집의 뜻,2,30,명사,농,집,3
앞면삽,앞면삽의 뜻,2,30,명사,앞,삽,3
웃음집,웃음집의 뜻,2,30,명사,웃,집,3
웃음차제기,웃음차제기의 뜻,2,30,명사,웃,기,5
워스럭대다,워스럭대다의 뜻,2,30,명사,워,다,5
워스럭워스럭하다,워스럭워스럭하다의 뜻,3,30,명사,워,다,8
울끈울끈,울끈울끈의 뜻,2,30,명사,울,끈,4
울끈울끈하다,울끈울끈하다의 뜻,3,30,명사,울,다,6
외화자금할당제,외화자금할당제의 뜻,3,30,명사,외,제,7
외화준비,외화준비의 뜻,2,30,명사,외,비,4
외화증권,외화증권의 뜻,2,30,명사,외,권,4
외화채,외화채의 뜻,2,30,명사,외,채,3
외화평가손실,외화평가손실의 뜻,3,30,명사,외,실,6
웃음소리,웃음소리의 뜻,2,30,명사,웃,리,4
외장선,외장선의 뜻,2,30,명사,외,선,3
용두회,용두회의 뜻,2,30,명사,용,회,3
용둔하다,용둔하다의 뜻,2,30,명사,용,다,4
용둔지재,용둔지재의 뜻,2,30,명사,용,재,4
용드레채,용드레채의 뜻,2,30,명사,용,채,4
용등,용등의 뜻,2,30,명사,용,등,2
용디레,용디레의 뜻,2,30,명사,용,레,3
용떡,용떡의 뜻,2,30,명사,용,떡,2
오극,오극의 뜻,2,30,명사,오,극,2
외화표시정부보증채,외화표시정부보증채의 뜻,3,30,명사,외,채,9
윙스,윙스의 뜻,2,30,명사,윙,스,2
울내미,울내미의 뜻,2,30,명사,울,미,3
외임,외임의 뜻,2,30,명사,외,임,2
초스피드,초스피드의 뜻,2,30,명사,초,드,4
워스럭워스럭,워스럭워스럭의 뜻,3,30,명사,워,럭,6
와이엠시에이,와이엠시에이의 뜻,3,30,명사,와,이,6
누점,누점의 뜻,2,30,명사,누,점,2
웃음주머니,웃음주머니의 뜻,2,30,명사,웃,니,5
웃음엣짓,웃음엣짓의 뜻,2,30,명사,웃,짓,4
용드레,용드레의 뜻,2,30,명사,용,레,3
울남,울남의 뜻,2,30,명사,울,남,2
용라,용라의 뜻,2,30,명사,용,라,2
유격우주전함나데시코,유격우주전함나데시코의 뜻,3,30,명사,유,코,10
유니,유니의 뜻,2,30,명사,유,니,2
유니란,유니란의 뜻,2,30,명사,유,란,3
오푼널,오푼널의 뜻,2,30,명사,오,널,3
앞모개,앞모개의 뜻,2,30,명사,앞,개,3
참담히,참담히의 뜻,2,30,명사,참,히,3
녹쓸다,녹쓸다의 뜻,2,30,명사,녹,다,3
노롬감,노롬감의 뜻,2,30,명사,노,감,3
노롬노리,노롬노리의 뜻,2,30,명사,노,리,4
윙맨,윙맨의 뜻,2,30,명사,윙,맨,2
닥다글,닥다글의 뜻,2,30,명사,닥,글,3
앞모도,앞모도의 뜻,2,30,명사,앞,도,3
유니티짱,유니티짱의 뜻,2,30,명사,유,짱,4
오풍변,오풍변의 뜻,2,30,명사,오,변,3
영일하다,영일하다의 뜻,2,30,명사,영,다,4
영일군,영일군의 뜻,2,30,명사,영,군,3
오행하다,오행하다의 뜻,2,30,명사,오,다,4
올리버필터,올리버필터의 뜻,2,30,명사,올,터,5
오피츠,오피츠의 뜻,2,30,명사,오,츠,3
앞모습,앞모습의 뜻,2,30,명사,앞,습,3
예수승천,예수승천의 뜻,2,30,명사,예,천,4
예수재,예수재의 뜻,2,30,명사,예,재,3
예수회원,예수회원의 뜻,2,30,명사,예,원,4
예숙제낄락,예숙제낄락의 뜻,2,30,명사,예,락,5
옥호광명,옥호광명의 뜻,2,30,명사,옥,명,4
옥호빙,옥호빙의 뜻,2,30,명사,옥,빙,3
야스락대다,야스락대다의 뜻,2,30,명사,야,다,5
단가살이하다,단가살이하다의 뜻,3,30,명사,단,다,6
다실분,다실분의 뜻,2,30,명사,다,분,3
단벌가다,단벌가다의 뜻,2,30,명사,단,다,4
옥홀,옥홀의 뜻,2,30,명사,옥,홀,2
영일,영일의 뜻,2,30,명사,영,일,2
영일냉수리신라비,영일냉수리신라비의 뜻,3,30,명사,영,비,8
앞모음,앞모음의 뜻,2,30,명사,앞,음,3
오품,오품의 뜻,2,30,명사,오,품,2
노롬,노롬의 뜻,2,30,명사,노,롬,2
영일만,영일만의 뜻,2,30,명사,영,만,3
영임,영임의 뜻,2,30,명사,영,임,2
영화감독,영화감독의 뜻,2,30,명사,영,독,4
유메키,유메키의 뜻,2,30,명사,유,키,3
유토브,유토브의 뜻,2,30,명사,유,브,3
영입,영입의 뜻,2,30,명사,영,입,2
예수쟁이,예수쟁이의 뜻,2,30,명사,예,이,4
유령기사,유령기사의 뜻,2,30,명사,유,사,4
